Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label,Flow ID,Src IP,Src Port,Dst IP
80,6,16/02/2018 01:45:29,217,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,9216.589862,217.0,0.0,217,217,217,217.0,0.0,217,217,0,0.0,0.0,0,0,0,0,0,0,64,0,9216.589862,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS attacks-Hulk,,,,
3389,6,02/03/2018 02:09:13,119675300,106,104,51,5304.0,51,0,0.481132075,4.953557898,51,51,51.0,0.0,44.74607542,1.754748056,572609.0909,546899.267,1932169.0,82731.0,120000000.0,1139764.762,355972.3347,2019988.0,85607.0,119000000.0,1151205.194,343609.2722,2015605.0,1015470.0,1,0,0,0,2120,2080,0.885729971,0.869018085,0,51,25.62085308,25.56035511,653.3317536,0,1,0,0,1,0,0,0,0,25.74285714,0.481132075,51.0,0,0,0,0,0,0,106,51,104,5304,63952,63952,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign,,,,
21,6,16/02/2018 10:50:44,2,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1000000.0,2.0,0.0,2,2,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,500000.0,500000.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,26883,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,DoS attacks-SlowHTTPTest,,,,
80,6,15/02/2018 09:49:58,11935029,4,4,567,662,567,0,141.75,283.5,662,0,165.5,331.0,102.9741947003,0.6702958158,1705004.14285714,2963485.37355124,6931409,4,6935198,2311732.66666667,4001916.77684598,6932748,300,11935024,3978341.33333333,3575926.36871292,6931409,2449,0,0,0,0,136,136,0.3351479079,0.3351479079,0,662,136.5555555556,272.0078634484,73988.2777777778,0,0,0,1,0,0,0,0,1,153.625,141.75,165.5,0,0,0,0,0,0,4,567,4,662,26883,219,1,32,2454.0,0.0,2454,2454,6931409.0,0.0,6931409,6931409,DoS attacks-GoldenEye,,,,
53,17,01/03/2018 03:22:21,301,1,1,43,59,43,43,43.0,0.0,59,59,59.0,0.0,338870.4319,6644.518272,301.0,0.0,301,301,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,3322.259136,3322.259136,43,59,48.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,72.5,43.0,59.0,0,0,0,0,0,0,1,43,1,59,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Infilteration,,,,
2007,6,01/03/2018 02:42:15,220,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,9090.909091,220.0,0.0,220,220,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,4545.454545,4545.454545,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,Infilteration,,,,
22,6,14/02/2018 02:12:38,398934,22,22,1976,2665,640,0,89.8181818182,138.0336868351,976,0,121.1363636364,258.6415602914,11633.5032862579,110.2939333323,9277.5348837209,19772.6633179063,86786,5,398872,18993.9047619048,30627.7437561188,111610,275,398912,18995.8095238095,39930.3503435908,164657,22,0,0,0,0,712,712,55.1469666662,55.1469666662,0,976,103.1333333333,203.7484634633,41513.4363636364,0,0,0,1,0,0,0,0,1,105.4772727273,89.8181818182,121.1363636364,0,0,0,0,0,0,22,1976,22,2665,26883,230,16,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Bruteforce,,,,
80,6,21/02/2018 02:12:09,15002,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,133.3155579,15002.0,0.0,15002,15002,15002,15002.0,0.0,15002,15002,0,0.0,0.0,0,0,0,0,0,0,40,0,133.3155579,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC,,,,
80,6,15/02/2018 11:03:45,99999504,2,2,16,0,8,8,8.0,0.0,0,0,0.0,0.0,0.1600007936,0.0400001984,33333168.0,57734737.0891274,99999500,2,99999502,99999502.0,0.0,99999502,99999502,99999502,99999502.0,0.0,99999502,99999502,1,0,0,0,64,64,0.0200000992,0.0200000992,0,8,4.8,4.38178046,19.2,0,1,0,0,1,0,0,0,1,6.0,8.0,0.0,0,0,0,0,0,0,2,16,2,0,211,219,1,32,2.0,0.0,2,2,99999500.0,0.0,99999500,99999500,DoS attacks-Slowloris,,,,
80,6,15/02/2018 09:49:58,5006709,4,4,488,972,488,0,122.0,244.0,972,0,243.0,486.0,291.6087194203,1.5978559968,715244.142857143,1890630.60288249,5002791,5,3918,1306.0,960.3816949526,2142,257,5006704,1668901.33333333,2887456.57970927,5003049,1779,0,0,0,0,136,136,0.7989279984,0.7989279984,0,972,162.2222222222,343.8901633435,118260.444444444,0,0,0,1,0,0,0,0,1,182.5,122.0,243.0,0,0,0,0,0,0,4,488,4,972,26883,219,1,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS attacks-GoldenEye,,,,
80,6,21/02/2018 02:13:00,32237,3,4,291,935,291,0,97.0,168.0089283,935,0,233.75,467.5,38030.83413,217.1417936,5372.833333,12297.84458,30450,4,1763,881.5,796.9093424,1445,318,32232,10744.0,17088.10897,30450,20,0,0,0,0,72,92,93.06076868,124.0810249,0,935,153.25,331.8824017,110145.9286,0,0,1,1,0,0,0,1,1,175.1428571,97.0,233.75,0,0,0,0,0,0,3,291,4,935,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC,,,,
80,6,20/02/2018 10:27:24,1054262,3,4,20.0,964.0,20.0,0.0,6.666666667,11.54700538,964.0,0.0,241.0,482.0,933.3543275,6.639715744,175710.3333,430216.9589,1053887.0,7.0,338.0,169.0,151.3208512,276.0,62.0,1054255.0,351418.3333,608355.7307,1053887.0,28.0,0,0,0,0,72,92,2.845592462,3.794123282,0.0,964.0,123.0,339.8873763,115523.4286,0,0,1,1,0,0,0,1,1.0,140.5714286,6.666666667,241.0,0,0,0,0,0,0,3,20,4,964,8192,211,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS attacks-LOIC-HTTP,172.31.69.25-18.216.24.42-80-57017-6,18.216.24.42,57017.0,172.31.69.25
22,6,14/02/2018 02:03:48,7,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,285714.285714286,7.0,0.0,7,7,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,142857.142857143,142857.142857143,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,241,230,0,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Bruteforce,,,,
80,6,23/02/2018 10:57:06,95,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,21052.6315789474,95.0,0.0,95,95,95,95.0,0.0,95,95,0,0.0,0.0,0,0,0,0,0,0,40,0,21052.6315789474,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2047,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Brute Force -Web,,,,
80,6,15/02/2018 09:29:19,5003769,4,4,330,972,330,0,82.5,165.0,972,0,243.0,486.0,260.2038583316,1.5987948285,714824.142857143,1889879.14391639,5000667,6,3102,1034.0,816.0569833045,1911,297,5003763,1667921.0,2886513.77320653,5000980,1192,0,0,0,0,136,136,0.7993974142,0.7993974142,0,972,144.6666666667,328.8859984858,108166.0,0,0,0,1,0,0,0,0,1,162.75,82.5,243.0,0,0,0,0,0,0,4,330,4,972,26883,219,1,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS attacks-GoldenEye,,,,
22,6,14/02/2018 02:04:04,6,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,333333.333333333,6.0,0.0,6,6,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,166666.666666667,166666.666666667,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,241,230,0,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Bruteforce,,,,
80,6,21/02/2018 02:12:32,14977,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,133.5380917,14977.0,0.0,14977,14977,14977,14977.0,0.0,14977,14977,0,0.0,0.0,0,0,0,0,0,0,40,0,133.5380917,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC,,,,
21,6,14/02/2018 11:03:41,1,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2000000.0,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,1000000.0,1000000.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,26883,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,FTP-BruteForce,,,,
80,6,22/02/2018 11:03:51,5009309,4,4,646,364,646,0,161.5,323.0,364,0,91.0,182.0,201.6246152913,1.5970266558,715615.571428572,1868413.19086624,4952552,18,56757,18919.0,30995.5230476919,54702,391,5009284,1669761.33333333,2888544.30723199,5005165,2048,0,0,0,0,92,92,0.7985133279,0.7985133279,0,646,112.2222222222,233.5774913052,54558.4444444445,0,0,1,1,0,0,0,1,1,126.25,161.5,91.0,0,0,0,0,0,0,4,646,4,364,8192,221,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Brute Force -Web,,,,
445,6,02/03/2018 11:13:41,937483,5,4,373,172.0,140,0,74.6,70.28371077,133,0,43.0,62.75348596,581.343875,9.600174083,117185.375,161553.8793,312687.0,37.0,937424.0,234356.0,155948.3399,312755.0,434.0,937446.0,312482.0,235.3890397,312746.0,312294.0,0,0,0,0,112,92,5.333430046,4.266744037,0,140,54.5,64.19804428,4121.388889,0,0,0,1,0,0,0,0,0,60.55555556,74.6,43.0,0,0,0,0,0,0,5,373,4,172,8192,0,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign,,,,
22,6,14/02/2018 02:02:04,7,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,285714.285714286,7.0,0.0,7,7,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,142857.142857143,142857.142857143,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,241,230,0,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Bruteforce,,,,
80,6,15/02/2018 09:57:03,5462062,5,3,317,662,317,0,63.4,141.7667097735,662,0,220.6666666667,382.2058782035,179.2363396827,1.4646483324,780294.571428571,1975114.98476763,5256112,7,5462062,1365515.5,2595713.74161039,5256419,311,5257360,2628680.0,3715749.96861307,5256112,1248,0,0,0,0,168,104,0.9154052078,0.5492431247,0,662,108.7777777778,232.4434220288,54029.9444444444,0,0,0,1,0,0,0,0,0,122.375,63.4,220.6666666667,0,0,0,0,0,0,5,317,3,662,26883,219,1,32,1255.0,0.0,1255,1255,5256112.0,0.0,5256112,5256112,DoS attacks-GoldenEye,,,,
3389,17,02/03/2018 12:35:29,105309484,9,9,234,338.0,75,12,26.0,27.78038877,126,12,37.55555556,49.5961468,5.431609559,0.170924776,6194675.529,7470269.017,14900000.0,43976.0,105000000.0,13100000.0,5225182.639,15100000.0,218630.0,90200000.0,11300000.0,6877821.288,15100000.0,139660.0,0,0,0,0,72,72,0.085462388,0.085462388,12,126,30.73684211,38.60316928,1490.204678,0,0,0,0,0,0,0,0,1,32.44444444,26.0,37.55555556,0,0,0,0,0,0,9,234,9,338,-1,-1,8,8,200271.1667,64352.15464,314157.0,139695.0,14900000.0,88923.2374,14900000.0,14700000.0,Benign,,,,
80,6,15/02/2018 09:39:02,11926620,4,4,442,972,442,0,110.5,221.0,972,0,243.0,486.0,118.5583174445,0.6707684155,1703802.85714286,2961353.54223146,6920721,5,6922430,2307476.66666667,3995458.73522582,6921035,332,11926609,3975536.33333333,3572584.77276626,6920721,1389,0,0,0,0,136,136,0.3353842078,0.3353842078,0,972,157.1111111111,338.7463816945,114749.111111111,0,0,0,1,0,0,0,0,1,176.75,110.5,243.0,0,0,0,0,0,0,4,442,4,972,26883,219,1,32,1400.0,0.0,1400,1400,6920721.0,0.0,6920721,6920721,DoS attacks-GoldenEye,,,,
80,6,15/02/2018 09:29:19,11976611,4,4,399,662,399,0,99.75,199.5,662,0,165.5,331.0,88.5893346624,0.6679685931,1710944.42857143,2975569.74868348,6972411,3,6976523,2325507.66666667,4024573.08597599,6972684,301,11976608,3992202.66666667,3592008.74377754,6972411,3840,0,0,0,0,136,136,0.3339842966,0.3339842966,0,662,117.8888888889,242.9930268775,59045.6111111111,0,0,0,1,0,0,0,0,1,132.625,99.75,165.5,0,0,0,0,0,0,4,399,4,662,26883,219,1,32,3843.0,0.0,3843,3843,6972411.0,0.0,6972411,6972411,DoS attacks-GoldenEye,,,,
22,6,14/02/2018 02:02:52,340814,22,22,1928,2665,640,0,87.6363636364,137.7805520365,976,0,121.1363636364,258.6415602914,13476.5590615409,129.1026777069,7925.9069767442,18021.735548543,75552,6,340347,16207.0,25692.2703453782,75552,251,340803,16228.7142857143,31108.3408511975,98115,14,0,0,0,0,712,712,64.5513388535,64.5513388535,0,976,102.0666666667,203.7409674518,41510.3818181818,0,0,0,1,0,0,0,0,1,104.3863636364,87.6363636364,121.1363636364,0,0,0,0,0,0,22,1928,22,2665,26883,230,16,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Bruteforce,,,,
8080,6,02/03/2018 11:14:34,525,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,3809.52381,525.0,0.0,525.0,525.0,525.0,525.0,0.0,525.0,525.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,3809.52381,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot,,,,
80,6,21/02/2018 02:12:38,3083,3,4,336,935,336,0,112.0,193.9896904,935,0,233.75,467.5,412260.7849,2270.515731,513.8333333,920.2589672,2365,10,2679,1339.5,1450.276008,2365,314,3073,1024.333333,1443.484095,2680,30,0,0,0,0,72,92,973.0781706,1297.437561,0,935,158.875,334.918087,112170.125,0,0,1,1,0,0,0,1,1,181.5714286,112.0,233.75,0,0,0,0,0,0,3,336,4,935,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC,,,,
443,6,02/03/2018 09:08:16,113463880,8,5,864,1039.0,288,0,108.0,149.0541608,325,32,207.8,160.4827093,16.77185726,0.114573907,9455323.333,15200000.0,40400000.0,11964.0,113000000.0,16200000.0,17200000.0,40400000.0,77049.0,113000000.0,28300000.0,11600000.0,40500000.0,12900000.0,1,0,0,0,160,100,0.07050702,0.044066887,0,325,156.5,153.8749492,23677.5,0,1,0,0,1,0,0,0,0,168.5384615,108.0,207.8,0,0,0,0,0,0,8,864,5,1039,253,262,2,20,74173.25,6039.602767,77367.0,65116.0,28300000.0,11600000.0,40400000.0,12800000.0,Benign,,,,
80,6,23/02/2018 10:08:17,5008486,4,4,646,364,646,0,161.5,323.0,364,0,91.0,182.0,201.6577464727,1.597289081,715498.0,1868230.70543683,4952014,26,56472,18824.0,31676.3639958882,55400,338,5008460,1669486.66666667,2888818.60103924,5005207,1076,0,0,0,0,92,92,0.7986445405,0.7986445405,0,646,112.2222222222,233.5774913052,54558.4444444445,0,0,1,1,0,0,0,1,1,126.25,161.5,91.0,0,0,0,0,0,0,4,646,4,364,8192,221,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Brute Force -Web,,,,
80,6,01/03/2018 03:35:49,118168846,18,15,879,1412,434,0,48.83333333,140.1256789,706,0,94.13333333,248.4172373,19.38751268,0.279261422,3692776.438,4755547.397,10000000,18,118000000,6951108.588,4461086.474,10000000,297,112000000,8029886.571,3977685.84,10000000,11478,0,0,0,0,372,444,0.152324412,0.12693701,0,706,67.38235294,192.2137407,36946.1221,0,0,1,1,0,0,0,1,0,69.42424242,48.83333333,94.13333333,0,0,0,0,0,0,18,879,15,1412,8192,176,13,20,220263.0,693276.4019,2310570,11184,9999583.727,15437.82483,10000000,9953037,Infilteration,,,,
8080,6,02/03/2018 02:24:22,489,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,4089.97955,489.0,0.0,489.0,489.0,489.0,489.0,0.0,489.0,489.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,4089.97955,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot,,,,
21,6,14/02/2018 10:37:32,2,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1000000.0,2.0,0.0,2,2,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,500000.0,500000.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,26883,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,FTP-BruteForce,,,,
80,6,15/02/2018 09:52:03,44993625,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0444507416,44993625.0,0.0,44993625,44993625,44993625,44993625.0,0.0,44993625,44993625,0,0.0,0.0,0,0,0,0,0,0,64,0,0.0444507416,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,226,-1,0,32,0.0,0.0,0,0,44993625.0,0.0,44993625,44993625,DoS attacks-GoldenEye,,,,
80,6,15/02/2018 11:09:03,108156942,15,3,2530,0,230,0,168.6666666667,105.2796728899,0,0,0.0,0.0,23.3919335478,0.1664248237,6362173.05882353,13517594.1318828,53247510,2,108156940,7725495.71428571,14613368.2129746,53247510,311,107135006,53567503.0,31918316.4417224,76137161,30997845,0,0,0,0,496,100,0.1386873531,0.0277374706,0,230,133.1578947368,116.6691729054,13611.6959064327,0,0,0,1,0,0,0,0,0,140.5555555556,168.6666666667,0.0,0,0,0,0,0,0,15,2530,3,0,26883,0,11,32,6154210.5,1973783.22077185,7549886,4758535,23962129.75,20633600.2517098,53247510,6655896,DoS attacks-Slowloris,,,,
445,6,02/03/2018 03:24:45,146615,3,1,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,27.2823381,48871.66667,84604.91185,146565.0,1.0,146615.0,73307.5,103671.0465,146614.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,72,32,20.46175357,6.820584524,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,8192,8192,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign,,,,
80,6,21/02/2018 02:12:05,30461,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,65.65772627,30461.0,0.0,30461,30461,30461,30461.0,0.0,30461,30461,0,0.0,0.0,0,0,0,0,0,0,40,0,65.65772627,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC,,,,
80,6,16/02/2018 01:45:28,247,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,8097.165992,247.0,0.0,247,247,247,247.0,0.0,247,247,0,0.0,0.0,0,0,0,0,0,0,64,0,8097.165992,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS attacks-Hulk,,,,
80,6,21/02/2018 02:13:08,17746,3,4,324,935,324,0,108.0,187.0614872,935,0,233.75,467.5,70945.5652,394.4550885,2957.666667,4573.905057,10326,3,7386,3693.0,4815.39718,7098,288,17743,5914.333333,5307.790721,10326,24,0,0,0,0,72,92,169.0521808,225.4029077,0,935,157.375,334.0371825,111580.8393,0,0,1,1,0,0,0,1,1,179.8571429,108.0,233.75,0,0,0,0,0,0,3,324,4,935,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC,,,,
80,6,21/02/2018 02:13:10,8226,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,243.1315342,8226.0,0.0,8226,8226,8226,8226.0,0.0,8226,8226,0,0.0,0.0,0,0,0,0,0,0,40,0,243.1315342,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC,,,,
21,6,14/02/2018 10:44:19,2,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1000000.0,2.0,0.0,2,2,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,500000.0,500000.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,26883,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,FTP-BruteForce,,,,
80,6,16/02/2018 01:45:28,27145,3,4,350,935,350,0,116.6666667,202.0725942,935,0,233.75,467.5,47338.36802,257.8743783,4524.166667,7342.571359,17492,8,17781,8890.5,12164.35796,17492,289,27137,9045.666667,8868.54539,17789,57,0,0,0,0,104,136,110.5175907,147.3567876,0,935,160.625,336.0106025,112903.125,0,0,0,1,0,0,0,0,1,183.5714286,116.6666667,233.75,0,0,0,0,0,0,3,350,4,935,26883,219,1,32,0.0,0.0,0,0,0.0,0.0,0,0,DoS attacks-Hulk,,,,
80,6,15/02/2018 09:55:13,6985154,5,3,472,972,472,0,94.4,211.084817076,972,0,324.0,561.1844616523,206.7241466688,1.1452861311,997879.142857143,2631252.81653331,6964977,4,6985154,1746288.5,3479327.03281477,6965261,37,6965299,3482649.5,4924754.77912479,6964977,322,0,0,0,0,168,104,0.715803832,0.4294822992,0,972,160.4444444444,342.0318373745,116985.777777778,0,0,0,1,0,0,0,0,0,180.5,94.4,324.0,0,0,0,0,0,0,5,472,3,972,26883,219,1,32,326.0,0.0,326,326,6964977.0,0.0,6964977,6964977,DoS attacks-GoldenEye,,,,
80,6,20/02/2018 10:29:20,793449,3,4,20.0,964.0,20.0,0.0,6.666666667,11.54700538,964.0,0.0,241.0,482.0,1240.155322,8.822243144,132241.5,323727.2909,793047.0,1.0,373.0,186.5,262.3366158,372.0,1.0,793445.0,264481.6667,457751.0393,793047.0,25.0,0,0,0,0,72,92,3.780961347,5.041281796,0.0,964.0,123.0,339.8873763,115523.4286,0,0,1,1,0,0,0,1,1.0,140.5714286,6.666666667,241.0,0,0,0,0,0,0,3,20,4,964,8192,211,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS attacks-LOIC-HTTP,172.31.69.25-18.219.5.43-80-58158-6,18.219.5.43,58158.0,172.31.69.25
53,17,01/03/2018 02:43:37,283,1,1,37,149,37,37,37.0,0.0,149,149,149.0,0.0,657243.8163,7067.137809,283.0,0.0,283,283,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,3533.568905,3533.568905,37,149,74.33333333,64.66323015,4181.333333,0,0,0,0,0,0,0,0,1,111.5,37.0,149.0,0,0,0,0,0,0,1,37,1,149,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Infilteration,,,,
443,6,01/03/2018 03:20:26,6021359,8,6,353,3856,196,0,44.125,75.28695106,1460,0,642.6666667,679.9007771,699.0116351,2.32505652,463181.4615,1598644.332,5782385,1,6021359,860194.1429,2171261.097,5782385,19,73375,14675.0,19413.97042,39235,1,0,0,0,0,172,132,1.328603726,0.996452794,0,1460,280.6,511.5561413,261689.6857,0,0,1,1,0,0,0,1,0,300.6428571,44.125,642.6666667,0,0,0,0,0,0,8,353,6,3856,8192,946,3,20,238955.0,0.0,238955,238955,5782385.0,0.0,5782385,5782385,Infilteration,,,,
80,6,20/02/2018 10:35:29,1590292,3,4,20.0,964.0,20.0,0.0,6.666666667,11.54700538,964.0,0.0,241.0,482.0,618.7542917,4.401707359,265048.6667,648952.3196,1589717.0,4.0,547.0,273.5,229.8097039,436.0,111.0,1590288.0,530096.0,917658.7416,1589717.0,24.0,0,0,0,0,72,92,1.886446011,2.515261348,0.0,964.0,123.0,339.8873763,115523.4286,0,0,1,1,0,0,0,1,1.0,140.5714286,6.666666667,241.0,0,0,0,0,0,0,3,20,4,964,8192,211,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS attacks-LOIC-HTTP,172.31.69.25-52.14.136.135-80-61197-6,52.14.136.135,61197.0,172.31.69.25
